Time,226Ra,222Rn,218Po,214Pb,214Bi,210Tl,210Pb,206Hg,206Tl,210Bi,210Po,214Po,218At,218Rn
1.1403996019700327,0.9995060711707291,0.9995126102044094,0.9995126138519869,0.9992927530393612,0.9995124494390671,0.00020989761470645952,0.034467246869606775,6.548646425696435e-10,4.807416132272909e-08,0.03387127795816123,0.019421967864417092,0.9993027717174633,0.00021989277505353428,2.19892775053691e-07
1.148312414543511,0.9995026448330135,0.9995091838442779,0.999509187491843,0.9992893274329067,0.9995090230794866,0.0002098968951709465,0.03470532518928388,6.593881339087811e-10,4.841220338251711e-08,0.03410950541902584,0.01963136255789153,0.9992993460766645,0.00021989202125430253,2.1989202125445933e-07
1.1562801312073758,0.9994991947330716,0.9995057337217642,0.9995057373693167,0.9992858780692971,0.999505572957528,0.00020989617064533404,0.03494499524546831,6.639418682634103e-10,4.8752505513967434e-08,0.03434932561404923,0.019842628445171318,0.9992958966784725,0.00021989126222734674,2.198912622275035e-07
1.1643031329208766,0.9994957207061907,0.9995022596721556,0.9995022633196952,0.9992824047838554,0.999502098908478,0.00020989544109503242,0.035186267259473235,6.685260398386072e-10,4.909508223010768e-08,0.03459074877095818,0.02005577731309469,0.9992924233582083,0.00021989049793642997,2.1989049793658677e-07
1.172381803286599,0.9994922225865186,0.9994987615295977,0.9994987651771245,0.9992789074107641,0.9994986007664828,0.00020989470648521234,0.035429151512384495,6.731408439751481e-10,4.943994812883622e-08,0.03483378517729006,0.020270820970770403,0.9992889259500535,0.00021988972834506449,2.1988972834522126e-07
1.180516528568805,0.9994887002070538,0.9994952391270885,0.9994952427746027,0.9992753857830583,0.9994950783645403,0.00020989396678080329,0.03567365834532721,6.777864771545497e-10,4.978711789330005e-08,0.035078445180659015,0.020487771249371338,0.9992854042870405,0.00021988895341650962,2.1988895341666637e-07
1.1887076977119033,0.999485153399639,0.9994916922964697,0.9994916959439708,0.9992718397326156,0.999491531534492,0.00020989322194649195,0.035919798159731245,6.824631370041339e-10,5.0136606292272015e-08,0.03532473918902246,0.02070664000193287,0.9992818582010459,0.00021988817311377058,2.1988817311392734e-07
1.1969557023590434,0.9994815819949523,0.9994881208684179,0.9994881245159057,0.9992682690901508,0.9994879601070142,0.00020989247194672052,0.036167581417597724,6.871710223020503e-10,5.048842818052891e-08,0.03557267767094675,0.020927439103165118,0.9992782875227826,0.00021988738739959628,2.1988738739975306e-07
1.2052609368708425,0.999477985822499,0.9994845246724375,0.9994845283199125,0.9992646736852057,0.9994843639116127,0.00020989171674568497,0.03641701864176314,6.919103329823484e-10,5.084259849922663e-08,0.03582227115587238,0.021150180449274258,0.9992746920817905,0.0002198865962364777,2.1988659623663451e-07
1.2136237983442408,0.9994743647106048,0.9994809035368529,0.9994809071843145,0.9992610533461417,0.9994807427766105,0.00020989095630733333,0.03666812041616689,6.966812701400106e-10,5.1199132276278956e-08,0.03607353023438043,0.021374875957795806,0.9992710717064303,0.00021988579958664617,2.1988579958680296e-07
1.2220446866314882,0.9994707184864057,0.9994772572887993,0.9994772609362476,0.9992574079001328,0.9994770965291433,0.00020989019059536407,0.03692089738611434,7.014840360360009e-10,5.155804462673391e-08,0.036326465558457234,0.0216015375674385,0.9992674262238729,0.0002198849974120714,2.1988499741222817e-07
1.2305240043592616,0.9994670469758411,0.9994735857542149,0.9994735894016498,0.9992537371731551,0.9994734249951494,0.00020988941957322411,0.037175360258543746,7.063188341022787e-10,5.1919350753148916e-08,0.0365810878417604,0.02183017723794097,0.9992637554600933,0.00021988418967445987,2.1988418967461662e-07
1.2390621569479163,0.9994633500036458,0.9994698887578327,0.9994698924052544,0.9992500409899806,0.999469727999362,0.00020988864320410763,0.03743151980228928,7.111858689468493e-10,5.22830659459687e-08,0.03683740785988316,0.022060806949938304,0.9992600592398617,0.00021988337633525282,2.1988337633540961e-07
1.2476595526308696,0.9994596273933404,0.9994661661231731,0.9994661697705809,0.999246319174168,0.9994660053653011,0.00020988786145095359,0.037689386848347405,7.160853463587965e-10,5.264920558389872e-08,0.037095436450619156,0.02229343870484335,0.9992563373867349,0.00021988255735562467,2.1988255735578146e-07
1.2563166024741206,0.9994558789672238,0.9994624176725333,0.9994624213199276,0.9992425715480537,0.9994622569152642,0.00020988707427644463,0.03794897229013949,7.210174733132636e-10,5.301778513428139e-08,0.037355184514226626,0.022528084524738534,0.9992525897230479,0.00021988173269648088,2.1988173269663766e-07
1.2650337203959034,0.9994521045463646,0.999458643226981,0.9994586468743615,0.999238797932745,0.9994584824703188,0.0002098862816430049,0.03821028708377603,7.259824579765106e-10,5.3388820153471264e-08,0.03761666301369321,0.02276475645228236,0.9992488160699057,0.00021988090231845632,2.1988090231861308e-07
1.2738113231864785,0.9994483039505929,0.9994548426063448,0.9994548462537113,0.9992349981481098,0.9994546818502937,0.00020988548351279842,0.03847334224832095,7.309805097109027e-10,5.3762326287207505e-08,0.03787988297499802,0.02300346655062701,0.9992450162471749,0.00021988006618191324,2.1988006618207003e-07
1.2826498305280605,0.9994444769984909,0.9994510156292058,0.9994510192765584,0.9992311720127695,0.9994508548737705,0.00020988467984772727,0.03873814886605368,7.360118390799032e-10,5.413831927098907e-08,0.03814485548737717,0.023244226903350845,0.9992411900734745,0.00021987922424693962,2.1987922424709637e-07
1.2915496650148839,0.9994406235073849,0.9994471621128894,0.9994471657602277,0.9992273193440894,0.9994470013580738,0.0002098838706094297,0.03900471808273238,7.410766578530667e-10,5.451681493044724e-08,0.03841159170358396,0.023487049614404457,0.9992373373661685,0.00021987837647334687,2.1987837647350364e-07
1.300511252173409,0.9994367432933372,0.9994432818734561,0.9994432855207803,0.9992234399581706,0.9994431211192646,0.00020988305575927852,0.039273061107855764,7.461751790110216e-10,5.489782918171692e-08,0.03868010284015389,0.023731946808069986,0.999233457941356,0.00021987752282066843,2.1987752282082518e-07
1.3095350204826672,0.9994328361711358,0.9994393747256931,0.9994393783730033,0.9992195336698412,0.9994392139721303,0.00020988223525837902,0.039543189214925924,7.513076167504612e-10,5.5281378031809864e-08,0.03895040017766472,0.023978930628934737,0.9992295516138626,0.00021987666324815744,2.1987666324831417e-07
1.3186214013947486,0.9994289019542867,0.9994354404831054,0.9994354441304014,0.9992156002926463,0.9994352797301752,0.0002098814090675672,0.039815113741707216,7.564741864890727e-10,5.566747757898441e-08,0.03922249506099812,0.024228013241879585,0.9992256181972329,0.00021987579771478493,2.198757977149417e-07
1.3277708293554298,0.9994249404550052,0.9994314789579066,0.9994314826051881,0.9992116396388421,0.9994313182056138,0.000209880577147408,0.04008884609048997,7.616751048705171e-10,5.605614401311614e-08,0.03949639889960127,0.024479206832083517,0.9992216575037202,0.00021987492617923804,2.1987492617939477e-07
1.3369837418249464,0.9994209514842063,0.9994274899610109,0.9994274936082777,0.9992076515193836,0.9994273292093596,0.00020987973945819333,0.040364397728347774,7.669105897693642e-10,5.6447393616066596e-08,0.03977212316774673,0.024732523605039497,0.9992176693442775,0.00021987404859991774,2.198740486000745e-07
1.3462605792989102,0.9994169348514961,0.9994234733020229,0.999423476949275,0.9992036357439175,0.9994233125510178,0.00020987889595994026,0.04064178018739889,7.721808602960074e-10,5.6841242762052154e-08,0.04004967940479157,0.024987975786589296,0.9992136535285503,0.00021987316493493711,2.1987316493509387e-07
1.3556017853293685,0.999412890365163,0.9994194287892297,0.9994194324364672,0.9991995921207729,0.9994192680388749,0.00020987804661238896,0.04092100506506384,7.774861368016056e-10,5.723770791801182e-08,0.04032907921543679,0.025245575622972114,0.9992096098648653,0.00021987227514211932,2.1987227514227611e-07
1.365007806546014,0.9994088178321678,0.9994153562295911,0.9994153598768134,0.9991955204569523,0.9994151954798914,0.0002098771913750011,0.041202084024324535,7.828266408829647e-10,5.7636805643973126e-08,0.04061033426998589,0.02550533538088847,0.9992055381602231,0.00021987137917899556,2.198713791791523e-07
1.3744790926775374,0.9994047170581355,0.9994112554287302,0.9994112590759379,0.9991914205581216,0.99941109467969,0.00020987633020695746,0.041485028793980396,7.882025953874465e-10,5.8038552593417417e-08,0.04089345630460157,0.025767267347580825,0.9992014382202877,0.00021987047700280284,2.198704770029596e-07
1.3840160965731314,0.9994005878473451,0.9994071261909256,0.9994071298381181,0.9991872922286021,0.9994069654425496,0.00020987546306715666,0.041769851168906406,7.93614224417828e-10,5.844296551364463e-08,0.041178457121563525,0.026031383830930892,0.9991973098493785,0.00021986956857048248,2.1986956857063923e-07
1.3936192742241424,0.9993964300027214,0.9994029683190999,0.9994029719662774,0.9991831352713602,0.9994028075713929,0.00020987458991421237,0.042056563010307975,7.990617533371725e-10,5.885006124613737e-08,0.04146534858952372,0.02629769715957074,0.99919315285046,0.0002198686538386775,2.1986865383883428e-07
1.4032890847858728,0.9993922433258243,0.9993987816148127,0.9993987852619748,0.9991789494879988,0.9993986208677791,0.00020987371070645212,0.042345176245975925,8.04545408773683e-10,5.925985672692111e-08,0.04175414264376176,0.026566219683013655,0.9991889670251327,0.00021986773276373093,2.1986773276388766e-07
1.413025990599534,0.9993880276168412,0.9993945658782493,0.9993945695253958,0.9991747346787471,0.9993944051318936,0.0002098728254019148,0.04263570287054165,8.100654186255146e-10,5.967236898692697e-08,0.042044851286439464,0.026836963771799737,0.9991847521736246,0.00021986680530168353,2.198668053018403e-07
1.4228304572143526,0.9993837826745756,0.9993903209082119,0.9993903245553432,0.9991704906424521,0.9993901601625391,0.000209871933958349,0.04292815494572896,8.156220120655837e-10,6.008761515234974e-08,0.04233748658685366,0.027109941817658384,0.9991805080947798,0.0002198658714082719,2.198658714084287e-07
1.4327029534098308,0.9993795082964386,0.9993860465021108,0.9993860501492264,0.999166217176568,0.9993858857571255,0.0002098710363332107,0.04322254460060743,8.212154195463769e-10,6.050561244500736e-08,0.04263206068168952,0.027385166233688994,0.999176234586051,0.00021986493103892622,2.1986493103908295e-07
1.4426439512181577,0.9993752042784391,0.9993817424559536,0.9993817461030532,0.9991619140771474,0.9993815817116605,0.00020987013248366168,0.04351888403184376,8.268458728047308e-10,6.092637818269681e-08,0.04292858577527142,0.027662649454557237,0.9991719314434884,0.0002198639841487681,2.1986398414892484e-07
1.4526539259467808,0.9993708704151743,0.9993774085643354,0.9993774122114194,0.9991575811388311,0.9993772478207393,0.00020986922236656682,0.04381718550395016,8.325136048665548e-10,6.134992977954976e-08,0.04322707413981292,0.027942403936709864,0.999167598461731,0.00021986303069260858,2.1986303069276534e-07
1.46273335620113,0.9993665064998197,0.999373044620431,0.9993730482674991,0.9991532181548387,0.9993728838775369,0.0002098683059384929,0.04411746134953693,8.382188500516054e-10,6.177628474638702e-08,0.043527538115667404,0.028224442158607577,0.9991632354339964,0.0002198620706249461,2.198620706251028e-07
1.4728827239075026,0.9993621123241192,0.9993686504159826,0.9993686540630345,0.9991488249169587,0.999368489673795,0.00020986738315570573,0.04441972396955719,8.439618439781598e-10,6.22054606910699e-08,0.043829990111575214,0.02850877662097318,0.9991588421520708,0.00021986110389996382,2.1986110390012062e-07
1.4831025143361043,0.9993576876783754,0.9993642257412915,0.9993642293883275,0.9991444012155384,0.9993640649998159,0.00020986645397416865,0.04472398583355618,8.497428235677571e-10,6.263747531885118e-08,0.04413444260491154,0.028795419847059564,0.9991544184062996,0.00021986013047152827,2.1986013047168502e-07
1.4933932161242522,0.9993532323514396,0.9993597703852078,0.9993597740322276,0.9991399468394746,0.9993596096444489,0.0002098655183495401,0.04503025947991539,8.555620270498087e-10,6.307234643272401e-08,0.044440908141931294,0.02908438438293504,0.999149963985577,0.00021985915029318627,2.1985915029334302e-07
1.503755321299738,0.9993487461307022,0.9993552841351204,0.9993552877821237,0.9991354615762021,0.9993551233950829,0.00020986457623717178,0.04533855751609834,8.614196939663075e-10,6.351009193377014e-08,0.04474939933801528,0.02937568279778617,0.9991454786773366,0.00021985816331816338,2.1985816331832013e-07
1.5141893253043521,0.9993442288020816,0.9993507667769461,0.999350770423933,0.9991309452116858,0.9993506060376353,0.00020986362759210634,0.04564889261889316,8.673160651763861e-10,6.395072982150311e-08,0.04505992887791215,0.02966932768423818,0.9991409622675401,0.00021985716949936138,2.1985716949951816e-07
1.5246957270175738,0.9993396801500151,0.9993462180951211,0.9993462217420913,0.9991263975304088,0.9993460573565418,0.00020986267236907524,0.045961277534654635,8.732513828609733e-10,6.439427819421357e-08,0.04537250951598108,0.02996533165869531,0.999136414540669,0.00021985616878935623,2.1985616878951296e-07
1.5352750287804227,0.9993350999574478,0.999341637872589,0.9993416415195424,0.9991218183153623,0.9993414771347466,0.00020986171052249673,0.04627572507954455,8.792258905273133e-10,6.484075524931069e-08,0.04568715407643313,0.030263707361697,0.9991318352797128,0.00021985516114039546,2.198551611405522e-07
1.5459277364194774,0.9993304880058232,0.999337025890792,0.9993370295377286,0.9991172073480369,0.9993368651536914,0.00020986074200647365,0.0465922481397711,8.852398330135469e-10,6.529017928366057e-08,0.046003875453568925,0.030564467458293523,0.9991272242661589,0.00021985414650439636,2.1985414650455313e-07
1.5566543592710615,0.9993258440750723,0.9993323819296591,0.9993323855765789,0.9991125644084103,0.9993322211933053,0.00020985976677479113,0.04691085967182647,8.912934564931908e-10,6.574256869392384e-08,0.046322686612017855,0.03086762463843929,0.999122581279983,0.0002198531248329434,2.1985312483310016e-07
1.5674554102055953,0.9993211679436029,0.9993277057675972,0.9993277094145001,0.9991078892749375,0.9993275450319958,0.00020985878478091457,0.047231572702722935,8.973870084796641e-10,6.619794197689333e-08,0.04664360058697391,0.03117319161740486,0.9991179060996384,0.000219852096077286,2.1985209607744275e-07
1.5783314056521174,0.99931645938829,0.9993229971814797,0.999323000828365,0.9991031817245409,0.9993228364466353,0.00020985779597798733,0.04755440033022741,9.035207378307258e-10,6.665631772982309e-08,0.04696663048443041,0.031481181136207036,0.9991131985020449,0.00021985106018833632,2.1985106018849305e-07
1.5892828656229778,0.9993117181844637,0.9993182559466353,0.9993182595935033,0.9990984415325993,0.9993180952125535,0.00020985680031882862,0.047879355723094354,9.096948947528796e-10,6.711771465076304e-08,0.04729178948141301,0.03179160596205595,0.9991084582625791,0.00021985001711666668,2.1985001711682345e-07
1.6003103137387007,0.9993069441059006,0.9993134818368388,0.9993134854836893,0.9990936684729368,0.9993133211035249,0.00020985579775593106,0.04820645212129728,9.159097308058084e-10,6.75821515388847e-08,0.047619090826211054,0.03210447888882244,0.9991036851550632,0.00021984896681250757,2.1984896681266433e-07
1.6114142772530196,0.9993021369248108,0.9993086746242991,0.9993086782711323,0.9990888623178128,0.9993085138917586,0.00020985478824145856,0.048535702836258056,9.221654989067121e-10,6.804964729480863e-08,0.04794854783860761,0.0324198127375213,0.9990988789517539,0.000219847909225745,2.1984790922590174e-07
